,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
881,DonghuaDijun_PH,"11 TIME CHAMPION//I stan QUEENS from the GREEN AND WHITE💯👑//SAMPAL, GUSTO MO??? 💜💙💗 #EternalLoveofDream #GaoWeiguang #VengoGao #Dilireba #Dilraba ♑🌞♈🌛♋🌄",,0,0,1162,158,12365,"delayed by k-12, delayed by the taal eruption, delayed by covid-19. man, the universe really doesn't want our batch to graduate huh",[],2020-05-17 23:59:57
882,brkdy_,,Tallanasty,0,0,1320,1291,53447,this was a few months ago before Corona blew up but my gma is so dramatic she heard me coughing and grabbed me by t… https://t.co/MK735TR15U,[],2020-05-17 23:59:57
883,JakobLustik,"Geschichte &Geografie, Ahnenforschung.
A bissarl Politik
+
sonst halt ah wos",Austria,0,0,467,173,8219,"HAPPY TRUMP
Bitte lesen:
https://t.co/xHK5HZKtiT
https://t.co/WPoBceleGc
https://t.co/rEw5Fu9bMQ… https://t.co/oMYmYm2IGR",[],2020-05-17 23:59:57
884,GailrCollins4,,,0,0,37,86,37630,Democrats are intentionally crippling the economy and politicizing COVID-19 because they think it will hurt Preside… https://t.co/SvgXMfuBOb,[],2020-05-17 23:59:57
885,Aasifkhan8026,Proud to be an indian Muslim.,"Gujarat, India",0,0,987,387,488,"इसे कहते है गुजरात माडल 
घरवालों ने अस्पताल में भर्ती कराया था, कोरोना मरीज का शव बस स्टैंड पर मिला
https://t.co/AmtfZQCHhl",[],2020-05-17 23:59:57
886,garcia_yosva,,,1,0,78,27,2306,Cuba conmemorará Día del Campesino cumpliendo medidas ante Covid-19 https://t.co/kv3FRSJwnj,[],2020-05-17 23:59:57
887,lauradeebesttt,JEALOUSY'S the ugliest trait 🖕👌💯😍,,1,0,58,49,600,@kennyonbrown And that’s on PERIODTT 👏👏 like people be disgusted as they walk by you now days like you got the coro… https://t.co/6wE2TP3g3j,[],2020-05-17 23:59:57
888,SaaSyStacy,"Sales & Marketing Guru working with Silicon Valley Companies, Voice Over Talent. #SaaS #CyberSecurity #Foster #AnimalRescue","Silicon Valley, CA",0,0,4921,1735,42234,Australia has secured backing from more than 60 countries for an international probe into the origins of… https://t.co/0r3ZgadjCO,['coronavirus'],2020-05-17 23:59:57
889,tolecnalarmy,🅑🅣🅢 💜💙 🅐🅡🅜🅨,,0,0,14,86,146602,MBC News reports on how @BTS_twt are breathing life into the retail industry that was stagnant bc of COVID-19. The… https://t.co/um1Kjn8uaP,[],2020-05-17 23:59:56
890,BarbGianfrance1,,,0,0,195,39,35144,@realDonaldTrump CNN must be banned from the White House under the rules! https://t.co/g5rQ5G4BKg,[],2020-05-17 23:59:56
891,BostonFan72,"I'm not here to appease you. 🏳️‍🌈 Ally/Supporter. Warrior battling cancer.
#NHLBruins 
#RedSox  
🌊 #Resist","California, USA",0,0,833,331,13066,"36 million people have filed for unemployment in the last two months.

But for too many, our economy wasn’t working… https://t.co/ijxS5Lg8QK",[],2020-05-17 23:59:56
892,ameer_fahad_p,,"سیہون, پاکستان",0,0,150,151,652,"Congrats to 10-year-old Laila Khan, a Pakistani-American girl scout recognized by President Trump during a ceremony… https://t.co/zZ5KCg7Y2J",[],2020-05-17 23:59:56
893,natweewriter,"Queer community-builder. Author of Our Bodies & Other Fine Machines, editor at @Projectx40c.",,0,0,286,4703,2330,"ICYMI: An ICE detainee at Bergen County Jail tested positive for COVID-19. ICE confirmed it, @Haleaziz reported it.… https://t.co/JwtjCjoNxd",[],2020-05-17 23:59:56
894,Htown49erFan,UCLA and Baylor alum. Bay Area sports (A's/Niners) and Houston sports (Rockets/Astros). Throw in some politics and comedy...often political comedy 🌊🌊🌊#resist,"Houston, TX ",0,0,16024,15251,28423,Who could have imagined that the states who opened early are now seeing record single-day coronavirus increases? 🤦‍♂️,[],2020-05-17 23:59:56
895,kategll,"♑ ♈ ♓ 
| Sometimes i like sarcasm. | Sometimes i love the exquisite life beauty. |
#FashionDesigner | #Photographer | #WineSommelier | #NLP",México,1,0,726,512,42418,"Ojalá en Veracruz hubiera más casos de #covid_19 para que la gente entendiera la SANA DISTANCIA y el USO DE COBREBOCAS.

¿Por qué son así?",['covid_19'],2020-05-17 23:59:56
896,maggie08952791,"Truth Seeker, Freedom, Peace and Love. I do not reply to trolls, bigots or racists.",The World is my Brotherhood,0,0,252,131,7352,The curious thing is that a cure for Covid 19 has been found and mass produced in Madagascar already and it is herb… https://t.co/OC6zEm3Krs,[],2020-05-17 23:59:56
897,Mili_Millz,"♥ shopping
♥ Starbucks
♥ Red Sox  
*Life is what we make of it* ","Boston, MA",0,0,1180,522,72879,"BREAKING: Huge surge in COVID-19 cases in Texas today. The state is reporting 1,801 new cases since yesterday - the… https://t.co/bbf8t0KUMK",[],2020-05-17 23:59:56
898,GuanoliquinOmar,,,0,0,70,5,2788,"#NACIONALES |Dura crítica de @Aeropuerto_AAG al Ministerio de @Salud_Ec, al que responsabiliza de no emplear los pr… https://t.co/iJOEe36g96",['NACIONALES'],2020-05-17 23:59:56
899,ONOFRE_CAHUITL,SOY AMLOVER Y QUE!!,MEXICO,0,0,2118,967,53203,"@AleCuore_ Desaparecen papeles de la embajada de México en EEUU respecto a García Luna, Israel Vallarta en el hospi… https://t.co/x49hkrMb19",[],2020-05-17 23:59:56
900,crisengelke,"Amar e mudar as coisas me interessa mais.

Cientista social, professor da @FURG , doutorando em Ciência Política @ppgcpolufpel .

No sul do sul do Brasil.",Rio Grande-RS-BR,2,1,1415,1059,13096,"1.179 mortes por COVID-19 nas últimas 24h.

Menino João Pedro assassinado brutalmente aos 14 anos reforçando o geno… https://t.co/6MwUiGeODQ",[],2020-05-19 23:59:59
901,Nirmala2252,"honest, stand by truth",,0,0,45,8,5770,Pelosi's coronavirus stimulus bill may not be needed 'at all': Sen. Kennedy https://t.co/UabuPIFOGP  @MorningsMaria  @FoxBusiness,[],2020-05-19 23:59:59
902,Damascian,,,0,0,33,15,805,@RonDeSantisFL needs to come clean on this story. Manipulating data for the sake of $$ &amp; economy is short of leader… https://t.co/3RAQ3VHTcM,[],2020-05-19 23:59:59
903,Edicampos50,"Antropólogo, prof. USP","Santa Cecília, São Paulo",1,0,1818,695,31401,@UOLNoticias O Messias continua fazendo milagres: a multiplicação das mortes! Bolsonaro é um genocida que ameaça a… https://t.co/qMSRwVEnFm,[],2020-05-19 23:59:59
904,TAPIAGPE,"*ARQUITECTURA*UNA VEZ ME PUSE CONTENTA, Y YA NUNCA SE ME QUITÓ*UNAM*PUMA DE CORAZÓN *NO CONTESTO DM",México,0,0,2982,836,15965,"MCCI tuvo acceso a una base de datos de miles de registros, y tras cotejar con Registro Civil una muestra represent… https://t.co/jEhSUUE1QP",[],2020-05-19 23:59:59
905,WomensAlliances,In Australia there are five National Women’s Alliances (the Alliances) who represent over 180 women’s organisations.,Australia,0,0,562,748,3339,Women's research plummets during lockdown yet articles from men increase as many female academics say juggling thei… https://t.co/s89FWOWkts,[],2020-05-19 23:59:59
906,nietafernandez,,,0,0,462,293,59649,"Pois é... Antonio Barra Torres, médico e presidente da Anvisa, aliado do genocida Bolsonaro, que apoiou o miliciano… https://t.co/R44krKpvHZ",[],2020-05-19 23:59:59
907,realfacade1,Free. DM /Ask anything not stupid. My VP is Black. Democrat. Politics junkie. March Madness Fanatic. Insomniac. Hobbesian. Research then respond. #ByeBernie 🐶❤,Purgatory ,0,0,3876,2825,197054,Two churches reclose after faith leaders and congregants get coronavirus https://t.co/TRKFlMEx6y,[],2020-05-19 23:59:59
908,POLILLITAM,**NO MESSAGES!***Medium- Mensa ~ Married- Writer ~ Bridge ~ multilingual (6)~ World Traveler~ Sober~Big retweeter. #TeamJustice #JusticeIsComing,,0,0,7995,8296,244486,Sweet dreams my darling friends and family 🙏💙😭💔 #GretiansTag #TH4GS #NeverGiveUp #next #Covid_19 #ParisChezVous https://t.co/5wxqS0bmnw,"['GretiansTag', 'TH4GS', 'NeverGiveUp', 'next', 'Covid_19', 'ParisChezVous']",2020-05-19 23:59:59
909,luisf_prates,Viajei o equivalente a duas voltas ao mundo para me tornar jornalista. Estou no @DNAAlvirrubro e @slbindependente.,"Pernambuco, Brasil",0,0,2972,2474,263850,"A Flórida tirou do ar o painel de números de COVID-19 no estado e demitiu a responsável.  

Sem números e sem teste… https://t.co/FSGjhmJxGF",[],2020-05-19 23:59:59
910,Saxon1958,Saxon ensconced in the land of the Picts. TTID. Owned by the best Jack Russell Terriers in the World. Pro Israel. Anti woke and lefty fighter.,"Scotland, United Kingdom",0,0,2741,1660,74539,Sturgeon shamed as 'hard pressed' Scottish care homes forced to accept donations of PPE https://t.co/crfws72G4f,[],2020-05-19 23:59:59
911,arrobanathalia,"☄ Poeira de negócio, e isso é lindo 💛 É tudo pra ontem! 🍃 PIX: contato_nathaliasf@yahoo.com 🚨 O conteúdo aqui é pessoal e (as vezes) meramente ilustrativo 🚨",,0,0,4831,4069,17498,"Fiquei levemente assustada com essa notícia...

https://t.co/Eyo2x5MdR6",[],2020-05-19 23:59:59
912,Andrea_Durango,"Comms / PR, interested in entrepreneurship, human rights and politics. Enjoying moments that make life fulfilling. Contributing @Plan_Ecuador Views are my own.",Quito - Ecuador,0,0,453,380,1441,Boletín Prensa @Plan_Ecuador #Covid_19 #ViolenciaDeGénero https://t.co/LLwxTckVk4,"['Covid_19', 'ViolenciaDeGénero']",2020-05-19 23:59:59
913,RussianBerner,"Past Scientific/Clinical Researcher, @drexelmedicine alum, mom to a teen with autism and Boris the Bernesemountaindog ; We did No. 46 She/her",NJ,0,0,1142,626,47839,"Lysol spray and Clorox wipes could potentially be in low supply through the end of June.
https://t.co/Gq1MoajgTF",[],2020-05-19 23:59:59
914,legendpoe,"thats not me in the profile pic, hes @actuallyrafa • kinda nsfw fan account",,0,0,519,15203,44606,@issakxng84 right? like the whole world was already on a watchout against corona,[],2020-05-19 23:59:59
915,delvinkwebb,A man of God and of BSU Football!!! ILL BLEED BLUE TELL THE DAY I DIE!!!! ATF!!!! And a DEEP Hate for any type of Racism!!,Boise Idaho,0,0,601,293,52973,"Tonight, I'll be joining @chefjoseandres for a virtual town hall to discuss the impact of COVID-19 on food security… https://t.co/csvX6wqZTX",[],2020-05-19 23:59:59
916,bossfo2007,Bay Area Boston Transplant; Proud Member #RSN #PatriotsNation #TheResistance and I'm a firm believer in science and facts!  Wear a Mask.  Save Lives.,San Francisco,0,0,366,696,183278,Officials tell @NBCNews there’s no evidence to support Trump’s repeated claim that “many”/ “thousands” of frontline… https://t.co/JsShOmBQin,[],2020-05-19 23:59:59
917,dasderf_,"See what  when you try to do nice things to people, Billy? They die.",Por allá,0,0,625,583,178245,"RIDÍCULOS 👻🤦🏽‍♀️

Presentan amparo para que López-Gatell deje de dar conferencias por Covid-19 https://t.co/MnJUMn1Y6M vía @El_Universal_Mx",[],2020-05-19 23:59:59
918,olivejuce76,,Korea ,0,0,69,70,5140,"“People told me to stay at home due to #Coronavirus, but they don’t know that I lost my house in the floods. I don'… https://t.co/ZRkhDLYbB4",['Coronavirus'],2020-05-19 23:59:59
919,Jairo17166481,Deus...Família...Pátria_Amada_Brasil. Conservador...Armamentista...Direita.🇧🇷🇮🇱🇺🇲,,0,0,4957,2114,11051,"Claudia Raia e toda a família testam 
 positivo para coronavírus: 'Peguei em casa' https://t.co/8hXfGByz3m via @NoticiasdaTV",[],2020-05-19 23:59:59
920,ejnews0,"breaking news,sport,movie and technology news...follow us in Parler @ejnews0",Fishing your news,0,0,828,1108,79821,"USS Theodore Roosevelt returning to sea as China steps up coronavirus-era 'harassment' of US spy planes, ships

https://t.co/PNRUoBGWoO",[],2020-05-19 23:59:59
921,marinefishcons,"The Marine Fish Conservation Network unites fishermen, conservationists, scientists and citizens to conserve and revitalize wild ocean fisheries.",,0,0,197,550,4698,Feeling covid-19 impact? Rutgers University wants to hear from East Coast fishermen | National Fisherman https://t.co/KUDsyOfHMw,[],2020-05-19 23:59:59
922,MemesBozo,Não tenho muito trabalho pq como todos sabem os memes deste cidadão ja vem pronto..😶,,0,0,448,277,678,Que fique registrado pra história: no dia que o Brasil bateu seu recorde de mortos registrados pelo coronavírus em… https://t.co/yZx8FVVnQT,[],2020-05-19 23:59:59
923,COVID19SV1,"Profesionales salvadoreños trabajadores en salud, unidos y motivados para luchar contra el SARS-CoV-2 y COVID-19.",El Salvador,0,0,1,2985,2067,En este punto es clave pensar que cualquier intento en frenar la pandemia basándose en bloquear la acción viral o c… https://t.co/4wSL0YgenW,[],2020-05-19 23:59:59
924,Stupido_Bot1,@Stupidosaur locked right when COVID-19 reported in India. Fight against @RoyalFamily's hidden Evil NWO Empire continues. Also @StupidosaurXnwo @StupidosaurUpdt,Hacking roots of British NWO,0,0,2026,1604,25769,“Lockdown as a tool only makes sense if you back it up w. testing. W/o that its like having a revolver with no bull… https://t.co/XuKxhWnZgy,[],2020-05-19 23:59:59
925,camis_brito,tímida e espalhafatosa,São Paulo,0,0,303,131,5615,"Covid-19 no 🇧🇷

19/3/20: 7 mortos;
19/5/20: 17.971 mortes, sendo 1.179 nas últimas 24 horas.

Fala de Bolsonaro em… https://t.co/IhmJkCnlXB",[],2020-05-19 23:59:59
926,ea_gabriele,,,1,0,63,95,1553,"@QXGjdpYYVnHrc2f @SecPompeo U meant to say that ""unconditionally"" to the extent regardless of such henious crime co… https://t.co/3jaNRbcTWP",[],2020-05-19 23:59:59
927,rachbarnhart,"Monroe County Legislator, LD21. Dem. Journalism. Politics. Transparency. Accountability. Equality. Justice. She/Her @Cornell. @MaxwellSU. #BroadbandForAll","Rochester, N.Y.",7,4,48509,51745,143881,Good questions and answers #ROC  https://t.co/VL74dXuYyr,['ROC'],2020-05-19 23:59:59
928,Kathyismyname64,#FBR #Indivisible #Resist #FireDevinNunes #JordanKnew #VoteThemOut #ImpeachBarr #DitchMitch #VoteBlue #Biden2020 #WearAMask #TheLincolnProject #TrumpVirus,"California, USA",0,0,1651,1487,54865,"Reported US coronavirus cases on date:

Feb. 18: 15 cases
Mar. 18: 8,736 cases
Apr. 18: 734,969 cases
May 18: 1,508,308 cases",[],2020-05-19 23:59:59
929,leonardogenero,"@unitrieste
#YNWA #BleedGreen #YGC","Pozzuolo del Friuli, Friuli-Venezia Giulia",0,0,162,105,3445,"È la destra bellezza 
#19maggio #coronavirus https://t.co/AZgtqNmZgn","['19maggio', 'coronavirus']",2020-05-19 23:59:59
930,Aculpanaoedaju1,"A vida e os segredos da profissão mais odiada do mundo:
Operadora de telemarketing 
Feminista - Brizolista - Esquerdista",,0,0,2130,690,50991,"RIO GRANDE DO SUL:

• 9 mortes e 51 novos casos foram confirmados em 24h.

• Há 3.798 casos de coronavírus.
• 160 ó… https://t.co/OeR2vstvjY",[],2020-05-19 23:59:59
931,julheres,tanto críticas quanto críticas,ela/dela,0,0,612,631,78383,corona pegue o bolsonaro por favor n aguento mais ele,[],2020-05-19 23:59:59
932,Magnode88853803,"fé , família, patria",,0,0,12202,11953,35046,Lula comemora o impacto do coronavírus na política liberal de Guedes; autoridades estaduais comemoram a flexibiliza… https://t.co/iVNem0EgAe,[],2020-05-19 23:59:59
933,CirclesSpinning,Pro Freight Relocation Specialist #BringTheBlue🎯 #DenonPrime4 #NetNeutrality #TheResistance #VoteBlue #Serato #Rane #BillsMafia #GoBills #StayHome NO LISTS!,Texas Via Round Earth! 🌎,0,0,5908,5607,60606,"NEW by me

Women for Trump co-founder Amy Kremer, a Tea Party founder who now runs multiple pro-Trump orgs, includi… https://t.co/CucaaKk6Wf",[],2020-05-19 23:59:59
934,Targignis,É um erro acreditar que é possível resolver qualquer problema importante usando batatas.,Inferno,0,0,450,80,30145,"A Itália chocou o mundo com as mortes por coronavírus. 

A Itália nunca chegou a 1.179 mortes num único dia, como a… https://t.co/oB306fAddh",[],2020-05-19 23:59:59
935,KYbluelady1962,proud mom and rescue mom and proud blue voter from Kentucky! Ditch Mitch!,"Rush,KY ",0,0,311,98,3685,So here's the deal with this: the #DraftDodgerInChief is stopping the National Guard deployments ONE DAY before the… https://t.co/9Wiuwm9Eoj,['DraftDodgerInChief'],2020-05-19 23:59:59
936,SavanurMuzammil,@muzammil,,0,0,74,3,195,"""सब लोग चाहते हैं कि उनका टेस्ट हो जाय और सबको वर्क फ्रॉम होम की अनुमति मिले. केवल जरूरी लोग ही दफ्तर आएं. लेकिन सु… https://t.co/cqxN2M2giq",[],2020-05-19 23:59:59
937,seaearls,No episódio de hoje: decisões terríveis feitas no passado voltam para estourar na cara do nosso herói.,"Curitiba, Brasil",0,0,1617,21416,129694,"na boa ce tava soltinho aí muito antes de coronavírus para com isso num foi a lugar nenhum, não é agora que vai https://t.co/7Ag8HbTGRx",[],2020-05-19 23:59:59
938,euhenrique99,"PARAENSE &
APAIXONADO PELO @paysandu",Belém do Pará ,0,0,3484,6357,38210,O resto do mundo todo vê queda no número de mortes por Covid-19. Só o Brasil segue firme na subida tenebrosa: só ho… https://t.co/adyxL3g6nM,[],2020-05-19 23:59:59
939,Lawgirl318,,,0,0,1568,973,521793,"Oh, really?

https://t.co/yVFyNefWQx",[],2020-05-19 23:59:59
940,johnstenavage,SHP '16 MSU '20 #tb,,0,0,394,428,21734,France's highest administrative court rules Paris police could no longer use drones to surveil public compliance wi… https://t.co/x4VWpapCdQ,[],2020-05-19 23:59:59
