,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
368,DrNikkiMartinez,"Psychologist,Professor,Author, Consultant,Speaker,Rare Disease Advocate,Views My own. #Zebra #ACA #LGBTQ *I MAKE LOT Of TYPOS/Writing disorder 🤷‍♀️🌊","Chicago, IL",0,0,5414,14554,118848,@arenella1 @BrianKarem @Lawrence They are &amp; will continue to go full white nationalist. They bath in this! The conf… https://t.co/RWebRvhYfY,[],2020-06-07 23:59:55
369,leosierra84,,Bogotá D.C.,0,0,860,231,16729,"En este punto de mi vida, envidio la incredulidad y escepticismo de los que no le temen al Covid-19 y creen que sól… https://t.co/r8vKmvlw4q",[],2020-06-07 23:59:55
370,Izmaek6,,Aguascalientes,0,0,20,1,1220,@Corona_Futbol @ClubAmerica #ElClásicoDeLaHistoria Enrique esqueda,['ElClásicoDeLaHistoria'],2020-06-07 23:59:55
371,upuouo,"""Once you label me you negate me"". --Soren Kierkegaard",United States,0,0,5002,2882,481987,@SeanHar47980376 @JoeBiden https://t.co/bSZVQJbNSz,[],2020-06-07 23:59:55
372,AllDailyRepNews,,"Fairfield, CA",0,0,466,2619,303118,"Amid COVID-19 pandemic, deadly disease strikes rabbit populations [The San Diego Union-Tribune] https://t.co/azEaAxomvZ",[],2020-06-07 23:59:55
373,johnlGibson,"#JC4PM. Respect all irrespective of race, sex, religion, sexual orientation. Love mother earth. #CWU #LUFC #MOT #VOTELABOUR","Margate, England",0,0,1797,763,6651,"Seriously, the Home Secretary Priti Patel has shown more upset and outrage of the toppling of a statue than she has… https://t.co/uPWlouLUbZ",[],2020-06-07 23:59:55
374,meechiedetroit,,"Detroit, MI",0,0,487,1673,123602,"""The virus has been declared a pandemic. It is out of control. And I'm not actually talking about COVID-19. The vir… https://t.co/WvDbCFyzqr",[],2020-06-07 23:59:55
375,yulianrolofc,MILLOSFC 💙🤍 RIVER PLATE 🤍❤️AGT MILLONARIO PASIÓN MONUMENTAL,colombia,0,0,988,224,18390,"#ReporteCOVID19 🦠 Para este 7 de junio, confirmamos en Colombia:

940 recuperados
1.209 nuevos casos
54 fallecidos… https://t.co/hjvs3GfmVj",['ReporteCOVID19'],2020-06-07 23:59:55
376,PravininBharat,Financial Consultant,,0,0,340,39,12978,"May 2020

- Cuttack: Temple priest killed man after both took weed. Priest said he did it to end COVID-19, but late… https://t.co/1CuB2Qy7jh",[],2020-06-07 23:59:55
377,ANAHI1938,Periodista *Venezolana * Guara *Caraqueña *Bolivariana *Chavista  mi otra cuenta @anahíp_2,"Caracas, Venezuela",0,0,3557,3699,53256,"2-El número de casos de personas contagiadas por Coronavirus (COVID-19), en el territorio venezolano, ascienden a 2… https://t.co/hxjUkOl7FN",[],2020-06-07 23:59:55
378,alan18alducin,"🇺🇦🇸🇪💛💙¡Club América, la vida! 💙💛🇸🇪🇺🇦

Uno nunca se arrepiente de ser valiente ✨💪🏽🦏",,0,0,744,109,3593,@Corona_Futbol @ClubAmerica #ElClásicoDeLaHistoria Zelada,['ElClásicoDeLaHistoria'],2020-06-07 23:59:55
379,paulinhadng,"""Tudo o que temos de decidir é o que fazer com o tempo que nos é dado""
All we have to decide is what to do with the time that is given to us.”
Gandalf - LOTR","Sao Paulo, Brazil",0,0,158,49,2306,"@JosCarl37694900 Sobre os testes, nem metade foi entregue e o que foi, não se fez nenhuma gestão de dados para comp… https://t.co/IdwKfJCmt3",[],2020-06-07 23:59:55
380,rosriso,Iquiqueña de corazón ..pero viviendo en la serena,,0,0,510,178,11010,Autoridades reportaron 92 nuevos casos de #COVID_19 en la #RegiónDeCoquimbo. Se trata de casos 23 casos de… https://t.co/8LijsAXMY0,"['COVID_19', 'RegiónDeCoquimbo', 'LaSerena']",2020-06-07 23:59:55
381,MonicaArcia,- I have a dream MLK Give ✌️peace a chance JL - - “A good head and a good heart are always a formidable combination” NM - I am a Citizen of the World MCA,"Panama City, Panama",0,0,8433,7663,76379,🦠🌎 Panamá vuelve a la cuarentena por género tras explosión de casos por covid-19 https://t.co/ycUuBj64ki,[],2020-06-07 23:59:55
382,carlao_luciano,,"Guarujá, Brasil",0,0,467,85,7146,Covid-19: Brasil registra 1.116 mortos e 30.164 casos confirmados em 24h https://t.co/n5WlvaDuwK,[],2020-06-07 23:59:54
383,NamedSeta,,,0,0,137,48,590,"Save my people. This is inhuman. Children are separated from their families, living/sleeping cages,exposed to covid… https://t.co/ts1mkXttlT",[],2020-06-07 23:59:54
384,Claudia84211351,,,0,0,46,4,6322,Este video del @nytimes es durísimo. Suena a que nunca conoceremos la realidad de lo que está sucediendo. https://t.co/XYPvXZcx0I,[],2020-06-07 23:59:54
385,MichaelJBenelli,"Frostburg universities from BS in history 
Sports fan and Democrats;Roman Catholic and member knight of Columbus ; disability advocate and communication disor",Maryland ,0,0,5003,396,142394,Coronavirus: UK travel quarantine rules come into effect https://t.co/JL0ZFxdbXB,[],2020-06-07 23:59:54
386,mrh0099,,,0,0,619,283,154603,"📰 Recibimos el decimonoveno avión en dos meses cargado con material médico para afrontar el COVID-19.

Cargado con… https://t.co/lfY0882Bve",[],2020-06-07 23:59:54
387,wangpup__,,dargavs,1,0,227,558,24052,contoh org gublug sok sjw nih wgwgwg sok netral tp corona nular dari jarak bbrp meter aja dia gapaham 😭 dikira kena… https://t.co/Dn0G0KVUds,[],2020-06-07 23:59:54
388,rsalinasg,Mėxico,,0,0,3018,562,77680,¿Y que fue lo que hicieron los capitalinos en su primer fin de semana dentro de la ‘nueva normalidad’? Los atiborra… https://t.co/cFoHrgBnMs,[],2020-06-07 23:59:54
389,JRodrguez45,SANDINISTAS UNIDOS..🔴⚫✊✊,Nicaragua,0,0,3033,2968,13210,Estados Unidos está a punto de superar los dos millones de casos #coronavirus,['coronavirus'],2020-06-07 23:59:54
390,cadenaroa,"Sociólogo, UW-Madison. Lab de Análisis de Orgs y Movs Sociales, http://laoms.org. Cuenta personal. RT ≠ endorsement. Ni optimista ni pesimista. Escéptico.",CDMX México,0,0,5367,6423,37452,"El martes 9, a las 12hrs, en Ciclo ""Las Ciencias Sociales y el coronavirus"" de .@COMECSO y .@foroconsultivo Rosalba… https://t.co/zUZfjZOn7h",[],2020-06-07 23:59:54
391,Myron_____,🇵🇦🦂👨🏾‍🔧🔧🔩🎶🎵🏁,,0,0,612,692,30651,If you have protested you should definitely get tested for COVID-19,[],2020-06-07 23:59:54
392,AnnoyedYaDerHey,#Resist LOVE animals and our planet...humans don't understand that there is NO planet B. 😔 voice for the voiceless too.,,0,0,3263,2615,48431,"Florida reported more than 1,000 confirmed cases on Saturday, the 4th straight day of cases hitting that threshold… https://t.co/sgU3Uke2YV",[],2020-06-07 23:59:54
393,El_andLucasss,🤠,a,0,0,695,1123,37477,Quem tá fazendo a proposta de tirar meu Gerson do Flamengo é o próprio Corona Vírus,[],2020-06-07 23:59:54
394,neptahc123,,,0,0,42,61,33634,Esto dice Bolsonaro ante decisión de Brasil de dejar de informar cifras totales de Covid-19 https://t.co/cXp7YdCuzR… https://t.co/dyF2bf8LNW,[],2020-06-07 23:59:54
395,Oscarnt12,"AMERICANISTA DE ❤️
#JUNTOSPORLA14 #SOMOSAMÉRICA
💙💛EL MÁS GRANDE💛💙",,0,0,619,104,26538,@ClubAmerica @Corona_Futbol AMOR #VamosAmerica 181,['VamosAmerica'],2020-06-07 23:59:54
396,marcosdesousac1,,"Marechal Rondon, Salvador",0,0,342,188,66455,Empresário Carlos Wizard deixa governo após polêmica sobre contagem de mortos do coronavírus https://t.co/EiksTdOVRN,[],2020-06-07 23:59:54
397,WanderNWoodsman,"Wanderer who has Retired from livin where his Uncle Sam tells him. Small-time adventurer, Korean-style martial artist, former 19D Paratrooper, member of TeamRWB",climbing out of an oubliette,0,0,1676,1542,134644,"""If it turns out that the virus was already in several cities in the United States by December, that is fairly cons… https://t.co/4Iind41uol",[],2020-06-07 23:59:54
398,ja9_albarran,"Trabajadora Social, Feminista, Consejera Regional del @PartidoRadical
Escribo con la Izquierda.",Chile,0,0,1883,2805,45879,📌 #COMUNICADO: Comercio y Municipalidad de Coronel paralizarán este lunes exigiendo medidas drásticas de prevención… https://t.co/wVsFJfj8Bt,['COMUNICADO'],2020-06-07 23:59:54
399,ChiconDomi,Dios cuida a las personas !!,,0,0,132,133,8124,"Estamos en máximo de alerta sanitaria, evitemos contagios por #Covid_19  Los mexiquenses juntos nos cuidamos, para… https://t.co/VSnfs7ehwa",['Covid_19'],2020-06-07 23:59:54
400,arayacristi13,"Quiero vivir sin dictadura de PIÑERA, todos deben renunciar...",santiago de Chile ,0,0,741,586,36383,"COLMED informó que entre las propuestas que llevó a la reunión de hoy a la mesa social en La Moneda, está la cuaren… https://t.co/vIccVBXXVU",[],2020-06-09 23:59:59
401,Manuel22Araujo,,,0,0,112,96,23175,Rodríguez: Detectados 96 nuevos casos importados de Covid-19 y cero por transmisión comunitaria… https://t.co/jgDC0SH4m8,[],2020-06-09 23:59:59
402,hibukuro,NEC6年、日経BP社10年、ネットレイティングス6年、独立して14年。31年メディア・リサーチに従事。Google アナリティクス研究家、アユダンテ社外フェロー。天田優子、ヒメノアキラ、初音、ヒグチアイ、anzuさんのライブに出没、インストバンドもよく聞く。ピアノ、バイオリン練習中、フルートも吹く。生命科学に関心あり,,2,0,925,6443,71817,"「「AIアナリスト」のデータから見る「コロナショックの影響」第2弾 追い風をうけた業界・向かい風の中の業界 日本はニューノーマルに向かうのか」
https://t.co/Y8XNeOtyic",[],2020-06-09 23:59:59
403,DFire45,"No God. No kings.
Trying not to hate. 
Invented bacon yogurt.
Rhetoric may not unite.
Kindness is a superpower, but may be withheld for good cause.",your mom's house. ,0,0,8404,20032,36727,Why is it not news that there seems to be a second wave of the coronavirus?,[],2020-06-09 23:59:59
404,GoosmannLawFirm,"Full service law firm in Sioux City, Sioux Falls, and Omaha. Attorneys licensed in IA, NE, SD, ND, MN, MO, & KS.",,0,0,271,603,3485,🎙️Host Jeana Goosmann and Jeremy Vokt discuss how business owners have been impacted during COVID-19. They discuss… https://t.co/O5Hr6cDKkR,[],2020-06-09 23:59:59
405,alan281883,,,0,0,327,69,3492,"🔴 Reportan problemas para solicitar permisos en sitio web de #ComisaríaVirtual

https://t.co/I6JaCd79UV",['ComisaríaVirtual'],2020-06-09 23:59:59
406,davebancroft,"Lifelong Learning Librarian - What do we want to know today? RTs not always endorsements, obviously...",Europe,0,0,4014,3115,161370,"48. The govt said in March that a coronavirus death toll of 20,000 would be a “good result”

49. The ONS said exces… https://t.co/P9DxpYTwWm",[],2020-06-09 23:59:59
407,Warrior4Rights,"The warrior will fight on for Justice and Freedom for the wrongfully convicted and victims of injustice! Know Justice, Know Peace; No justice, No Peace!",,0,0,670,336,3749,.@CNNBusiness Colorado Company Fires Manager After Experiencing a massive Stroke and Being At-Risk of Contracting C… https://t.co/tjaxUxhN3D,[],2020-06-09 23:59:59
408,EmikoYamaguchi1,"Contemporary Artist/Activist/Designer -Don't Abuse Human rights. Labour member. UAL grad. Her head in Utopia, heart in Bohemia, heels in Eden.","London, UK",0,0,1458,310,3067,"UK Tory gov responsible for vulnerable elderly deaths in care homes pushed out of hospital, killed off by cruel gov… https://t.co/hh5OH6F0CC",[],2020-06-09 23:59:59
409,tomazteixeira,"Jornalista, escritor e Diretor Geral do Portal http://jogoaberto.com em Teresina Piauí.",Piaui-Teresina,3,2,3175,3484,18505,"742. Mil Infectados pelo COVID/19, 37.840 mortos p/uma população de 210 milhões d brasileiros, significa,menos d me… https://t.co/h4lVlxwpRL",[],2020-06-09 23:59:59
410,tootsy87_,,,0,0,1523,1906,27975,"Escucho que Delcy denunció que Brasil eliminó los datos de covid-19 de la web, que Colombia miente en sus datos. No… https://t.co/zr5mG6YKTT",[],2020-06-09 23:59:59
411,itszovy,zo-vee | don’t comment on my typos x,Glorifying God,0,0,1070,1572,14591,"please let us all remember Trevor Belle, a taxi driver who was also spat on and later died of Covid-19. 
 https://t.co/miLESzpuoS",[],2020-06-09 23:59:59
412,RichRedPill,The state will never love you,"Elizabeth, NJ",0,0,159,795,76163,Doctors of the world: Stop lying about the Coronavirus. The people needs absolute TRUTH.,[],2020-06-09 23:59:59
413,Ratona5555,"#NoAlMaltratoAnimal 

                            Odio las injusticias!!

                        GRACIAS x seguirme😀","Madrid, España",1,0,5825,5298,128681,COVID-19: El uso de mascarillas será obligatorio en España hasta la derrota del virus #Coronavirus https://t.co/pXzyeGFcWg,['Coronavirus'],2020-06-09 23:59:59
414,fedekanal,"chiliperonista
🦁",Villa Lugano. C.A.B.A. Argenti,0,0,1131,1305,76406,Confirmaron el primer caso de #Coronavirus en #Formosa. El Gobierno de esa provincia informó que luego de testear a… https://t.co/hN9XLn4FyE,"['Coronavirus', 'Formosa']",2020-06-09 23:59:59
415,rmndza,"Sparse on words, not meaning. 
I see, I point!

US Navy Vet '73 - '79

Love
Honesty
Integrity
Empathy

#Resist
#Eracism
#Holdaccountable","Bay Area, Ca",0,0,3077,2278,193013,"2/2 Why haven’t we taken such an obvious step? Trump said it outloud, if too many citizens can vote the GOP can’t w… https://t.co/4vFJwT0gEB",[],2020-06-09 23:59:59
416,patriciayanethg,,,0,0,146,39,955,Estudios muestran que espacios cerrados con aire acondicionado son donde más se transmite el COVID 19. Por ejemplo… https://t.co/qz4lzbegCC,[],2020-06-09 23:59:59
417,Alex_Aguero20,"Bienvenidos a la cuenta de un joven formoseño de 23 años, de géminis, fan de WWE, independiente y qué hay aquí? PUROS RETWITTS jajaja","Gral Belgrano,Formosa",0,0,728,744,18542,"""Saluden a Formosa"":
Por quienes despiden a esa provincia tras la confirmación de su primer caso de coronavirus https://t.co/kFsRtLNFKL",[],2020-06-09 23:59:59
418,syulisalcaba,,puebla puebla,0,0,395,496,6158,#PueblaConMalGobiernoMiles de poblanos están pasando hambre a causa de la pandemia generada por el #Covid-19 y el f… https://t.co/cYRgdc4XQa,"['PueblaConMalGobiernoMiles', 'Covid']",2020-06-09 23:59:59
419,PabloAlexxander,"NUEVASPRODUCCIONES💻 Músico,cantante y director musical de La Huella 🎹🎸🎙 También Solo Noi !",Salamanca,0,0,215,576,3263,El asesinato de Floyd y la pandemia Covid-19 se estudiarán en las facultades de Sociología como prueba de la eficac… https://t.co/itxc6ropjo,[],2020-06-09 23:59:59
420,maitextu54,Dueña de Spa y Centro Aramo Ltda,,0,0,174,56,1526,Que decirle a la gente que cree que el coronavirus es una invención ???,[],2020-06-09 23:59:59
421,SILVINA_51,"MNN. Prof de Lengua y Literatura pero me gusta mucho la Matemática. Prof de Educ Especial. Ahora, felizmente JUBILADA. Viuda. 5 hijos. 8 nietos. Anti Kk total.",,0,0,1380,1086,12869,Imagino que la expropiación por DNU de una Vicentín va a ser un antecedente que generará “gran confianza” en el med… https://t.co/JIwf0eSyza,[],2020-06-09 23:59:59
422,angelatoafea,Lcda. en Administración de LUZ. Preocupada por Vzla. Romantica empedernida rayando en lo cursi. Amante de la lectura y de sus pleshis (dicese hijas).,Maracaibo,0,0,988,902,65689,#ATENCIÓN Médicos de Maracaibo escriben desesperados por la pésima atención que reciben colegas contagiados con… https://t.co/q7J88QEHDr,"['ATENCIÓN', 'Covid_19']",2020-06-09 23:59:58
423,shpk_rog,"Veteran - 1VP, Saskatchewan born/raised, relocated to Alberta. Long live the ‘patch.","Sherwood Park, AB",0,0,1382,679,32682,The organization giving us their expert advice is making it up as they go along... https://t.co/HvR8RZzPqG,[],2020-06-09 23:59:58
424,JIlerioluwa,"PRR in funmitrends
Good 🎶
EKSUITE
PHYSIOLOGIST 🍭🌈🌼",Nigeria,0,0,1722,768,13847,Outbreak investigation aboard US aircraft carrier may contain clues about Covid-19 among the young and healthy https://t.co/YHE4etSuES,[],2020-06-09 23:59:58
425,AristeguiOnline,Esta cuenta es administrada por Carmen Aristegui y el equipo de Aristegui Noticias. Los tuits de Carmen se firmarán como “-C. Aristegui” o “-C.”.,Ciudad de México,13,3,9,8843335,319928,"🔴 En Vivo | Conferencia de prensa de Salud sobre Covid-19
https://t.co/Xw4nAZnnQa https://t.co/EgnHAUfJ3U",[],2020-06-09 23:59:58
426,Polymnia2009,"'When the law no longer protects you from the corrupt, but protects the corrupt from you - you know your nation is doomed' #FBPE #SardinesUK 🐟 🐟 #IamEuropean",,0,0,2815,995,87168,"I've said it before and i'll say it again, and again and again...

Brexit is madness.

https://t.co/eoZmsHk6A1",[],2020-06-09 23:59:58
427,Dr_Durgam,Creating voice skills for celebs and businesses| Text me “voice” at 201-822-9233 | Feat in Crushing It by Garyvee| #KeynoteSpeaker | Love football and b-ball,"North Bergen, NJ (NYC area)",0,0,890,1461,9298,@WHO has since changed its position https://t.co/Kh7V2VPmc4,[],2020-06-09 23:59:58
428,CinvestavIra,"La Unidad Irapuato del Cinvestav dio inicio a sus labores como en octubre de 1981, respondiendo a un Programa de Descentralización del Cinvestav",Irapuato Guanajuato México,0,0,7,3539,766,"La carrera por una vacuna para el COVID-19
https://t.co/wpytKypTaS",[],2020-06-09 23:59:58
429,sarcasticskysky,rip,Stati Uniti,0,0,91,109,3398,"La logica in italia non esiste. Sembra una cosa che hanno in pochi. Ma come fate a creare ragionamenti da repressi,… https://t.co/ZI5sXO4NPJ",[],2020-06-09 23:59:58
430,AntRMonteiro,#FechadoComBolsonaro 🇧🇷 38,The Solidária (PI),0,0,736,351,18677,Pelo menos mil restaurantes e bares fecharam no RJ devido ao coronavírus https://t.co/zYaufpt6Dj via @UOLNoticias @UOL,[],2020-06-09 23:59:58
431,JamesMason108,"Hey I'm James Mason I'm an autistic trans girl, i'm 29 years old  You can't follow if you're a kill la kill fan. She/Her",,0,0,243,166,172751,I need about $2200 this month to cover rent and back bills now that COVID-19 relief is ending! Please help and shar… https://t.co/KD9jz6zhhb,[],2020-06-09 23:59:58
432,carolinacosmo,"Eu não sei muita coisa, mas tenho a meu favor tudo que não sei",São Paulo ,0,0,515,132,10352,Cuba está perto de declarar vitória contra coronavírus https://t.co/84E0EvgBrv,[],2020-06-09 23:59:58
433,zeinabreu,"Trabajadora, defensora de los animales, amante del cine y de la naturaleza",Venezuela,0,0,3981,2134,112239,"Ocean Bay, el purasangre descuartizado el pasado fin de semana en Villa de Cura, #Aragua, había sido procreado por… https://t.co/TKsBK5oDsT",['Aragua'],2020-06-09 23:59:58
